packageName,url
com.aaa.android.discounts,"['http://localhost', 'http://localhost']"
com.amtrak.rider,"['http://localhost', ""javascript:(function() { window.WEBVIEW_SERVER_URL = 'http://localhost';})()"", 'http://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=2909B74F57B49A137F000101%40AdobeOrg&d_nsid=0&ts=1659804639803', 'http://amtrakdigital.sc.omtrdc.net/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=2909B74F57B49A137F000101%40AdobeOrg&mid=72263704208701298521230816878502231137&ts=1659804641988', 'http://amtrakdigital.tt.omtrdc.net/m2/amtrakdigital/mbox/json?mbox=target-global-mbox&mboxSession=748ed910b6bf4e3c81b88804a94ac91f&mboxPC=&mboxPage=5bb726c8d04640038330fbf100ff8e34&mboxRid=9ead78acf0b54090a3b045ef168fbc83&mboxVersion=1.8.0&mboxCount=1&mboxTime=1659811840385&mboxHost=localhost&mboxURL=http%3A%2F%2Flocalhost%2F&mboxReferrer=&browserHeight=792&browserWidth=432&browserTimeOffset=120&screenHeight=864&screenWidth=432&colorDepth=24&devicePixelRatio=2.5&screenOrientation=portrait&webGLRenderer=Android%20Emulator%20OpenGL%20ES%20Translator%20(AMD%20Radeon%20HD%208600%2F8700M)&userMobile=true&mboxMCSDID=6079F608F18F32C5-4CF6B342DEB75E66&vst.trk=amtrakdigital.sc.omtrdc.net&vst.trks=amtrakdigital.sc.omtrdc.net&mboxMCGVID=72263704208701298521230816878502231137&mboxAAMB=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&mboxMCGLH=6', ""javascript:(function() { window.WEBVIEW_SERVER_URL = 'http://localhost';})()"", 'http://amtrakdigital.sc.omtrdc.net/b/ss/amtdigriderapplicationprod,amtdigglobalprod/1/JS-2.20.0-LCUM/s588236159656?AQB=1&ndh=1&pf=1&t=6%2F7%2F2022%2018%3A50%3A46%206%20-120&sdid=6079F608F18F32C5-4CF6B342DEB75E66&mid=72263704208701298521230816878502231137&aamlh=6&ce=UTF-8&g=http%3A%2F%2Flocalhost%2F&cc=USD&events=event267&v167=undefined%3Aundefined%3Aundefined%3Aundefined%3A0&pe=lnk_o&pev2=link%20clicked&s=432x864&c=24&j=1.6&v=N&k=Y&bw=432&bh=792&mcorgid=2909B74F57B49A137F000101%40AdobeOrg&AQE=1', 'http://localhost', ""javascript:(function() { window.WEBVIEW_SERVER_URL = 'http://localhost';})()"", 'http://dpm.demdex.net/id?d_visid_ver=4.4.1&d_fieldgroup=MC&d_rtbd=json&d_ver=2&d_orgid=2909B74F57B49A137F000101%40AdobeOrg&d_nsid=0&ts=1659805549476', 'http://amtrakdigital.sc.omtrdc.net/id?d_visid_ver=4.4.1&d_fieldgroup=A&mcorgid=2909B74F57B49A137F000101%40AdobeOrg&mid=48301486607476086781105066303678590810&ts=1659805552030', 'http://amtrakdigital.tt.omtrdc.net/m2/amtrakdigital/mbox/json?mbox=target-global-mbox&mboxSession=9e4d0dd19b054d4abeb57a3cc18bfb78&mboxPC=&mboxPage=3329e1aed86d4e0d9cc8d8b2d6f1f42e&mboxRid=bf118134d0354a1b86c08124a6183610&mboxVersion=1.8.0&mboxCount=1&mboxTime=1659812750838&mboxHost=localhost&mboxURL=http%3A%2F%2Flocalhost%2F&mboxReferrer=&browserHeight=792&browserWidth=432&browserTimeOffset=120&screenHeight=864&screenWidth=432&colorDepth=24&devicePixelRatio=2.5&screenOrientation=portrait&webGLRenderer=Android%20Emulator%20OpenGL%20ES%20Translator%20(AMD%20Radeon%20HD%208600%2F8700M)&userMobile=true&mboxMCSDID=71B7220EA16DCF38-42392A587577B035&vst.trk=amtrakdigital.sc.omtrdc.net&vst.trks=amtrakdigital.sc.omtrdc.net&mboxMCGVID=48301486607476086781105066303678590810&mboxAAMB=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&mboxMCGLH=6', ""javascript:(function() { window.WEBVIEW_SERVER_URL = 'http://localhost';})()"", 'http://amtrakdigital.sc.omtrdc.net/b/ss/amtdigriderapplicationprod,amtdigglobalprod/1/JS-2.20.0-LCUM/s51702932576361?AQB=1&ndh=1&pf=1&t=6%2F7%2F2022%2019%3A5%3A55%206%20-120&sdid=71B7220EA16DCF38-42392A587577B035&mid=48301486607476086781105066303678590810&aamlh=6&ce=UTF-8&g=http%3A%2F%2Flocalhost%2F&cc=USD&events=event267&v167=undefined%3Aundefined%3Aundefined%3Aundefined%3A0&pe=lnk_o&pev2=link%20clicked&s=432x864&c=24&j=1.6&v=N&k=Y&bw=432&bh=792&mcorgid=2909B74F57B49A137F000101%40AdobeOrg&AQE=1', 'http://localhost', ""javascript:(function() { window.WEBVIEW_SERVER_URL = 'http://localhost';})()"", 'http://amtrakdigital.tt.omtrdc.net/m2/amtrakdigital/mbox/json?mbox=target-global-mbox&mboxSession=9e4d0dd19b054d4abeb57a3cc18bfb78&mboxPC=9e4d0dd19b054d4abeb57a3cc18bfb78.37_0&mboxPage=f1137d05ff6648bfac0fa7814e37295b&mboxRid=5eb2a0aa86b64f2ca0b575e10064b014&mboxVersion=1.8.0&mboxCount=1&mboxTime=1659813554537&mboxHost=localhost&mboxURL=http%3A%2F%2Flocalhost%2F&mboxReferrer=&browserHeight=792&browserWidth=432&browserTimeOffset=120&screenHeight=864&screenWidth=432&colorDepth=24&devicePixelRatio=2.5&screenOrientation=portrait&webGLRenderer=Android%20Emulator%20OpenGL%20ES%20Translator%20(AMD%20Radeon%20HD%208600%2F8700M)&userMobile=true&mboxMCSDID=425ACADA0C7FA956-415267A8E59506A3&vst.trk=amtrakdigital.sc.omtrdc.net&vst.trks=amtrakdigital.sc.omtrdc.net&mboxMCGVID=48301486607476086781105066303678590810&mboxAAMB=6G1ynYcLPuiQxYZrsz_pkqfLG9yMXBpb2zX5dvJdYQJzPXImdj0y&mboxMCGLH=6', 'http://amtrakdigital.sc.omtrdc.net/b/ss/amtdigriderapplicationprod,amtdigglobalprod/1/JS-2.20.0-LCUM/s51912140142442?AQB=1&ndh=1&pf=1&t=6%2F7%2F2022%2019%3A19%3A19%206%20-120&sdid=425ACADA0C7FA956-415267A8E59506A3&mid=48301486607476086781105066303678590810&aamlh=6&ce=UTF-8&g=http%3A%2F%2Flocalhost%2F&cc=USD&events=event267&v167=undefined%3Aundefined%3Aundefined%3Aundefined%3A0&pe=lnk_o&pev2=link%20clicked&s=432x864&c=24&j=1.6&v=N&k=Y&bw=432&bh=792&mcorgid=2909B74F57B49A137F000101%40AdobeOrg&AQE=1', ""javascript:(function() { window.WEBVIEW_SERVER_URL = 'http://localhost';})()""]"
com.hookup.dating.bbw.wink,"['http://www.bbwinkdating.com/terms.html', 'http://www.bbwinkdating.com/terms.html', 'http://www.bbwinkdating.com/css/jquery.bxslider.css', 'http://www.bbwinkdating.com/css/bootstrap.css', 'http://www.bbwinkdating.com/css/layout.css', 'http://www.bbwinkdating.com/css/css.css', 'http://www.bbwinkdating.com/js/jquery.1.91.js', 'http://www.bbwinkdating.com/js/bootstrap.min.js', 'http://www.bbwinkdating.com/js/js.js', 'http://www.bbwinkdating.com/js/jquery.bxslider.js', 'http://www.bbwinkdating.com/images/logo.png', 'http://www.bbwinkdating.com/images/bg_07.png', 'http://www.bbwinkdating.com/images/esc.png', 'http://www.bbwinkdating.com/images/bottom_bg.png', 'http://www.bbwinkdating.com/fonts/Asap-Regular.ttf', 'http://www.bbwinkdating.com/favicon.ico']"
health.clipboard.worker,"['http://localhost', 'http://localhost']"
com.costco.app.android,['http://www.costco.com/LogonForm?storeId=10301&catalogId=10701&langId=-1&action=dmc&deviceId=39fa971fd934f948']
dating.app.chat.flirt.wgbcv,"['http://ads.ll-apps.de/goflirt/?country=null&uuid=1709cf390235369117', 'http://test.ll-apps.de/change.php', 'http://test.ll-apps.de/change.php']"
